measure_id,measure_name,location_id,location_name,pathogen,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,6558.975983,7600.576024,5517.375941
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,7837.855796,9052.364159,6623.347432
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,8602.414369,9942.45104,7262.377698
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,9134.548492,10423.41146,7845.685526
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,9649.811055,11073.38893,8226.233183
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,11085.20013,12752.45031,9417.94994
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,12025.34092,13843.0368,10207.64503
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,12714.81402,14497.70201,10931.92604
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,13560.87101,15327.34998,11794.39205
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,14058.91887,16179.3046,11938.53314
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,13703.50704,15605.86114,11801.15295
1,Deaths,1,Global,Klebsiella pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,13510.84232,15487.71592,11533.96872
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,9288.125903,11708.94948,6867.302326
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,9323.690563,11640.6342,7006.746925
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,9418.931966,11945.97911,6891.884817
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,9582.276059,11986.39546,7178.156658
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,9761.08411,11892.00118,7630.167043
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,9857.434854,12084.76416,7630.105543
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,9796.885913,12015.65983,7578.111998
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,9662.278526,11935.53256,7389.024496
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,9553.261149,11749.59802,7356.924275
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,9536.69044,11991.45189,7081.928994
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,9508.975693,11691.10868,7326.842704
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,9565.005316,11523.71476,7606.295876
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,9739.676609,11934.87319,7544.480033
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,10044.61668,12369.28881,7719.944554
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,10548.52326,12961.62029,8135.426225
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,11197.87512,13509.60692,8886.143332
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,11566.19125,13749.01604,9383.366452
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,11913.38202,14244.56018,9582.203853
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,12287.55034,14686.73565,9888.365028
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,12471.71008,14763.10195,10180.3182
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,12887.88866,15179.98499,10595.79233
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,13566.82878,16143.77614,10989.88143
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,13881.35894,16469.56405,11293.15382
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,13963.70276,16340.55037,11586.85515
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,14278.18248,16826.10323,11730.26173
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,14815.31509,17567.7958,12062.83439
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,15091.40316,17845.17053,12337.63579
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,15550.08032,18304.3383,12795.82234
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,16306.0134,19001.21965,13610.80716
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,16706.31167,19824.95947,13587.66387
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,15761.22745,18551.9953,12970.45961
1,Deaths,1,Global,Pseudomonas aeruginosa,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,15730.14414,18499.04329,12961.24499
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,575.9919635,805.0528147,346.9311123
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,576.841855,812.5354123,341.1482977
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,584.4208497,819.9419649,348.8997346
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,599.0131246,829.064381,368.9618682
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,616.721352,833.7622352,399.6804687
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,627.3986616,849.0885426,405.7087806
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,625.9566302,851.3359654,400.577295
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,622.3511618,849.038724,395.6635996
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,618.2577398,823.9197274,412.5957522
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,625.3487473,865.7914089,384.9060858
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,629.6088056,851.6786206,407.5389907
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,634.4954879,837.8263221,431.1646537
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,648.077685,862.039941,434.1154289
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,669.7732899,903.4358991,436.1106807
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,696.598745,944.2529036,448.9445863
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,737.74963,972.1345396,503.3647205
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,778.1980123,1009.709169,546.6868556
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,824.2881909,1075.495075,573.0813068
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,892.1222426,1171.867012,612.3774733
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,964.6818712,1232.615453,696.7482897
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,1077.629877,1380.087707,775.1720461
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,1181.778863,1501.448053,862.1096718
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,1324.378403,1682.021449,966.7353568
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,1381.570418,1717.937025,1045.203812
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,1365.453049,1717.082989,1013.823108
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,1287.433728,1648.256737,926.610719
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,1221.322571,1579.459553,863.1855884
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,1199.547129,1527.501158,871.5931009
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,1189.277735,1514.060902,864.494568
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,1227.552152,1578.139559,876.9647441
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,1199.213719,1544.800923,853.6265156
1,Deaths,1,Global,Serratia spp.,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,1170.646428,1483.223899,858.0689562
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,8519.419808,12046.5601,4992.279513
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,8567.391439,11994.66852,5140.114354
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,8743.896962,12463.50408,5024.289842
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,8968.142806,12554.58563,5381.69998
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,9336.620921,12675.34258,5997.899259
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,9454.680649,12832.64115,6076.720147
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,9497.26616,12816.21148,6178.320837
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,9439.419349,12800.55253,6078.286172
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,9467.011268,12764.16856,6169.853972
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,9653.500381,13172.56576,6134.435002
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,9754.716459,13108.78558,6400.647341
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,9870.987944,12997.38153,6744.594359
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,10150.05743,13361.18312,6938.931739
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,10545.08597,14032.54507,7057.626874
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,11167.15098,14619.48331,7714.818642
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,11792.64596,15278.87137,8306.420547
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,12214.22413,15481.07741,8947.370858
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,12638.44353,16051.16019,9225.726878
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,12966.42298,16354.40458,9578.441376
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,13015.44961,16324.82592,9706.073312
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,13181.00987,16540.31633,9821.703414
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,13602.7424,17003.83959,10201.64521
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,13479.41463,17007.61217,9951.217095
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,13505.11494,16777.02618,10233.20369
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,13429.04135,16890.35811,9967.724596
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,13249.33425,16658.01995,9840.648539
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,13227.50415,16705.35645,9749.651853
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,12941.57367,16141.76938,9741.377956
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,12701.67884,15704.9594,9698.398287
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,12102.85259,15254.05342,8951.651769
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,12114.49729,14999.47838,9229.5162
1,Deaths,1,Global,Streptococcus pneumoniae,3,Both,16,55-59 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,11786.61304,14536.9402,9036.285876
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,17204.25894,23069.80263,11338.71526
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,17376.89423,23125.74761,11628.04085
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,17680.00921,23432.16063,11927.85778
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,17973.98303,23366.34495,12581.62112
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,18775.96901,24208.91383,13343.02418
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,18713.36559,24162.63012,13264.10106
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,17967.07663,23639.99397,12294.1593
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,18031.96821,22759.30591,13304.6305
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,18542.83783,23236.39499,13849.28067
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,18023.51738,23166.78357,12880.25118
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,17630.19799,22122.85722,13137.53876
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,17727.69766,21964.00461,13491.39071
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,18165.92734,22358.94406,13972.91062
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,18262.13293,22423.15943,14101.10642
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,18854.42757,23260.99318,14447.86196
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,20346.39397,24434.14528,16258.64265
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,21969.6776,25748.9023,18190.45291
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,23039.78594,26603.70159,19475.87029
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,24456.75134,28641.25582,20272.24685
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,26143.41233,30337.72567,21949.09899
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,27308.79313,31830.65823,22786.92802
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,28077.82806,32490.88829,23664.76784
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2012,28891.93133,33463.04492,24320.81774
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2013,29399.27068,33634.50736,25164.03399
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2014,30320.86283,34312.48587,26329.2398
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2015,32118.96179,36386.95105,27850.97254
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2016,32711.56705,37339.00147,28084.13264
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2017,32960.1493,38068.31568,27851.98292
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2018,33526.78739,38597.85143,28455.72334
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2019,33245.85707,37780.62341,28711.09073
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2020,32310.09368,36961.24411,27658.94324
1,Deaths,1,Global,Acinetobacter baumannii,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2021,32127.37675,36744.58433,27510.16916
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1990,608.4800948,934.8124427,282.1477469
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1991,617.7809426,928.7872618,306.7746235
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1992,623.9152184,940.3392888,307.491148
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1993,637.1888101,943.4976156,330.8800045
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1994,641.3536095,943.2467456,339.4604734
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1995,645.5109664,945.8149915,345.2069413
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1996,653.2818539,961.204037,345.3596708
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1997,663.0786315,955.9866652,370.1705979
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1998,661.0633461,957.0606261,365.0660661
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,1999,649.1297781,953.487477,344.7720792
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2000,655.2376839,947.6158699,362.8594979
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2001,655.6704115,942.5093829,368.8314401
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2002,660.1815603,940.9398605,379.4232601
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2003,671.9327903,968.0415795,375.8240011
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2004,667.5752161,964.7194289,370.4310032
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2005,660.9403828,953.9488448,367.9319208
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2006,665.6922148,936.7457338,394.6386957
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2007,676.2019795,943.1506714,409.2532876
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2008,679.6032584,959.1582411,400.0482756
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2009,711.1679637,1006.736594,415.5993329
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2010,734.8428451,1025.54929,444.1364005
1,Deaths,1,Global,Citrobacter spp.,3,Both,17,60-64 years,302,Diarrheal diseases,183,Clostridium difficile,1,Number,2011,825.0898023,1149.760169,500.4194357
